employee_id,asset_id,assigned_date,return_date,location,status,condition,serial_number,model_number,warranty_expiration,maintenance_schedule,maintenance_last_date,maintenance_next_date
17,9,10/12/2021,3/18/2021,office,pending,used,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula,odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac,9/17/2022,annually,5/8/2020,11/16/2020
37,96,10/20/2021,3/21/2022,office,inactive,new,massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia,mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate,4/6/2024,monthly,3/13/2022,3/2/2020
63,21,2/4/2022,10/4/2022,remote,active,new,nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices,odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut,4/26/2028,monthly,5/17/2021,4/13/2021
37,12,7/21/2020,9/11/2022,warehouse,inactive,new,sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo,4/7/2028,monthly,3/30/2022,10/2/2021
62,63,8/7/2022,11/8/2020,remote,active,new,vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium,mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis,6/9/2026,quarterly,2/15/2020,8/19/2021
36,19,9/14/2020,3/10/2021,office,pending,new,at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio,3/26/2023,monthly,7/14/2021,6/10/2020
7,51,2/23/2020,1/25/2021,remote,inactive,used,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum,cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien,2/18/2022,annually,2/1/2022,4/13/2022
80,21,4/16/2021,3/8/2020,office,pending,new,magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget,sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus,7/6/2029,monthly,4/22/2022,11/5/2020
2,86,7/5/2020,10/3/2021,remote,pending,used,sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer,venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus,4/17/2025,quarterly,6/17/2020,2/26/2022
34,81,4/5/2022,8/2/2020,warehouse,inactive,refurbished,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque,viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna,9/20/2029,quarterly,10/25/2022,9/10/2020
1,31,1/3/2020,6/22/2022,remote,inactive,refurbished,morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus,congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu,4/25/2027,quarterly,12/16/2020,2/12/2021
33,38,11/16/2021,1/17/2022,warehouse,inactive,used,amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue,6/21/2026,annually,8/27/2020,12/10/2021
42,46,11/2/2020,3/14/2022,warehouse,pending,new,nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer,lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare,7/9/2030,monthly,3/9/2022,10/14/2020
10,15,5/3/2021,10/20/2021,warehouse,inactive,new,dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam,vel est donec odio justo sollicitudin ut suscipit a feugiat et,3/5/2024,monthly,3/2/2020,12/10/2022
100,59,8/8/2022,4/1/2022,remote,pending,new,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis,ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus,7/16/2028,quarterly,10/15/2021,8/29/2022
43,48,12/28/2022,1/11/2021,remote,pending,refurbished,amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam,eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus,2/1/2024,monthly,6/23/2022,5/13/2022
97,7,10/11/2021,11/4/2021,remote,active,used,amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus,dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et,8/10/2030,annually,6/30/2022,4/10/2020
76,33,10/19/2020,4/5/2022,remote,active,refurbished,amet justo morbi ut odio cras mi pede malesuada in imperdiet et,ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu,4/30/2027,quarterly,6/24/2020,5/18/2021
42,29,6/24/2020,9/30/2020,warehouse,inactive,used,quam suspendisse potenti nullam porttitor lacus at turpis donec posuere,sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam,1/31/2027,quarterly,7/19/2021,9/12/2021
54,12,2/19/2020,1/4/2020,warehouse,pending,new,sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue,ut ultrices vel augue vestibulum ante ipsum primis in faucibus,12/14/2024,annually,12/1/2020,7/22/2020
94,23,9/11/2022,9/12/2020,warehouse,inactive,new,vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet,in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim,8/2/2027,annually,1/31/2020,10/22/2022
92,46,5/12/2022,6/27/2022,remote,inactive,used,justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea,neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum,3/14/2026,annually,6/22/2021,5/6/2020
5,12,1/17/2021,4/29/2020,warehouse,active,refurbished,sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis,nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula,2/21/2025,quarterly,10/5/2020,7/3/2020
64,86,11/16/2021,4/2/2020,warehouse,active,used,pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero,2/4/2026,annually,7/17/2020,4/13/2020
80,19,12/12/2020,2/7/2021,remote,active,new,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula,libero quis orci nullam molestie nibh in lectus pellentesque at,2/7/2024,quarterly,9/12/2022,3/31/2022
59,92,12/14/2022,9/8/2022,warehouse,active,refurbished,at velit eu est congue elementum in hac habitasse platea dictumst morbi,nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam,10/21/2024,quarterly,6/14/2022,1/12/2021
54,31,5/25/2021,9/26/2020,warehouse,inactive,new,neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien,ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec,7/5/2022,monthly,4/28/2020,5/4/2022
83,99,10/13/2021,8/25/2020,remote,inactive,new,pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper,a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis,3/29/2028,annually,8/5/2022,9/26/2022
89,25,8/21/2022,12/29/2021,warehouse,pending,used,ipsum aliquam non mauris morbi non lectus aliquam sit amet diam,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet,8/1/2023,quarterly,11/22/2022,2/14/2021
70,96,6/18/2020,11/23/2020,remote,active,refurbished,pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam,consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac,4/26/2028,annually,11/19/2021,2/15/2021
21,25,12/7/2022,10/1/2020,remote,pending,new,nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat,6/7/2026,annually,1/21/2022,9/26/2021
19,90,10/29/2021,2/11/2021,warehouse,active,used,aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae,10/12/2029,monthly,11/17/2022,1/7/2021
100,27,4/10/2021,4/22/2021,office,active,refurbished,proin at turpis a pede posuere nonummy integer non velit donec,sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus,1/15/2027,quarterly,3/18/2021,5/2/2020
1,46,11/29/2020,6/28/2020,remote,active,refurbished,nam congue risus semper porta volutpat quam pede lobortis ligula sit,elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est,6/14/2024,monthly,12/8/2022,5/19/2022
36,68,4/28/2022,4/18/2021,office,pending,used,blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id,nunc donec quis orci eget orci vehicula condimentum curabitur in libero,1/28/2030,quarterly,12/23/2022,5/28/2020
26,35,9/1/2021,9/13/2020,warehouse,pending,new,eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor,orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi,10/7/2023,quarterly,4/21/2020,6/10/2022
77,71,7/1/2020,12/24/2021,office,active,refurbished,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum,et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus,2/5/2025,annually,12/18/2022,5/8/2022
20,78,7/7/2021,8/15/2020,remote,pending,refurbished,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus,nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula,1/25/2028,monthly,1/1/2022,3/18/2021
91,88,9/24/2020,12/26/2020,remote,inactive,new,ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut,ut erat id mauris vulputate elementum nullam varius nulla facilisi cras,1/30/2022,monthly,2/20/2022,4/20/2020
57,72,1/30/2020,2/27/2020,warehouse,pending,refurbished,turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida,10/5/2025,monthly,1/14/2020,2/17/2022
23,49,4/17/2020,4/27/2022,office,active,new,erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien,purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea,10/24/2028,monthly,9/1/2021,10/29/2022
94,91,12/23/2022,11/17/2022,remote,inactive,new,magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus,elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget,11/5/2023,annually,8/23/2022,8/29/2020
45,99,11/3/2020,7/4/2020,remote,active,used,integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat,sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus,3/22/2024,monthly,9/5/2021,11/9/2020
1,25,8/26/2022,11/17/2021,warehouse,inactive,refurbished,nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus,primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor,2/4/2029,quarterly,1/10/2022,7/10/2020
18,61,3/1/2021,7/4/2021,remote,pending,new,eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla,ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo,7/4/2023,monthly,5/3/2020,1/13/2021
30,87,9/18/2020,12/10/2020,warehouse,pending,used,varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at,justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id,8/14/2028,annually,8/25/2022,12/24/2020
40,17,10/31/2022,12/27/2020,remote,active,used,praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci,a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem,8/27/2026,annually,3/30/2021,8/20/2022
38,85,9/7/2022,7/14/2022,office,inactive,new,pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in,aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas,8/7/2024,quarterly,1/23/2021,2/9/2021
89,57,1/7/2022,3/3/2021,warehouse,active,refurbished,amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum,11/25/2023,quarterly,4/25/2021,12/22/2022
65,35,9/23/2020,6/8/2021,remote,inactive,used,pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl,amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius,7/12/2026,monthly,7/12/2021,8/19/2022
14,47,7/23/2020,4/3/2022,warehouse,active,new,sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst,nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna,12/9/2029,annually,2/24/2020,11/12/2021
18,2,1/5/2021,6/4/2022,warehouse,active,new,nunc purus phasellus in felis donec semper sapien a libero nam,sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae,10/31/2026,annually,10/26/2020,11/19/2021
18,86,3/17/2022,6/12/2020,office,inactive,refurbished,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus,non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet,11/26/2022,quarterly,8/31/2022,9/6/2021
72,40,9/17/2020,9/16/2020,office,active,used,fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet,dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis,1/14/2023,annually,11/18/2022,12/17/2021
91,15,6/5/2020,8/12/2020,remote,inactive,new,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur,eget congue eget semper rutrum nulla nunc purus phasellus in felis donec,11/29/2024,annually,9/19/2021,5/15/2022
38,22,12/3/2020,4/25/2021,office,pending,used,habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla,leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a,5/15/2027,quarterly,12/15/2020,5/22/2020
50,87,12/3/2021,1/26/2021,remote,pending,refurbished,risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum,praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus,3/17/2025,quarterly,1/14/2021,5/5/2022
56,1,11/8/2022,10/18/2021,remote,pending,refurbished,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris,7/30/2028,annually,8/27/2022,1/7/2022
57,83,10/1/2020,2/15/2020,warehouse,active,refurbished,est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu,lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa,1/11/2023,quarterly,10/16/2020,4/27/2022
41,48,10/29/2020,6/15/2020,office,inactive,new,lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci,dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce,3/31/2027,annually,9/21/2020,6/12/2022
4,61,9/20/2022,12/8/2021,remote,pending,new,lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt,sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et,2/27/2023,annually,11/30/2021,6/2/2022
59,63,6/19/2020,1/15/2021,remote,inactive,used,pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus,quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor,11/18/2022,annually,3/15/2022,5/21/2022
19,21,5/31/2021,2/24/2020,office,pending,new,vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem,nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit,4/15/2022,annually,6/3/2022,8/8/2022
77,65,6/2/2020,5/16/2021,remote,inactive,new,eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit,pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in,6/25/2028,annually,10/29/2022,9/27/2020
5,65,11/13/2022,3/2/2022,office,inactive,refurbished,integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at,nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo,11/28/2027,annually,9/18/2020,4/11/2022
82,23,8/31/2022,9/7/2021,office,inactive,refurbished,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus,sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh,8/25/2025,annually,11/15/2021,1/8/2021
6,93,8/24/2021,4/20/2020,remote,inactive,refurbished,ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien,vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum,11/23/2030,monthly,3/14/2020,9/6/2022
34,86,5/25/2022,6/1/2021,office,pending,refurbished,ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus,ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat,5/5/2022,annually,5/6/2020,7/22/2022
11,91,11/25/2020,5/21/2021,office,inactive,used,in porttitor pede justo eu massa donec dapibus duis at velit eu est congue,vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta,7/12/2022,quarterly,2/7/2020,5/20/2022
22,61,11/12/2020,3/8/2022,warehouse,active,refurbished,etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent,amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis,2/14/2030,quarterly,8/13/2022,3/18/2022
98,49,2/23/2022,7/11/2021,office,inactive,used,accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio,leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus,1/27/2023,monthly,12/30/2021,8/18/2021
93,1,11/16/2020,9/12/2021,remote,pending,used,quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur,pede lobortis ligula sit amet eleifend pede libero quis orci,9/10/2025,quarterly,11/28/2021,10/15/2021
79,40,6/3/2022,11/2/2020,remote,pending,used,ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer,eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus,6/4/2024,quarterly,7/4/2020,3/16/2021
88,7,9/22/2020,4/26/2020,office,pending,refurbished,nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget,nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis,1/26/2022,annually,3/3/2020,11/20/2020
43,75,10/25/2022,3/7/2020,warehouse,inactive,used,odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a,id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo,9/25/2022,monthly,10/17/2022,2/24/2020
85,24,7/21/2021,2/11/2021,remote,active,new,ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in,vestibulum quam sapien varius ut blandit non interdum in ante,7/22/2029,monthly,3/22/2021,2/7/2020
13,26,9/2/2022,10/3/2021,warehouse,pending,refurbished,ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et,11/2/2024,monthly,9/26/2020,1/24/2020
44,43,8/29/2020,10/30/2020,office,pending,used,nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit,integer non velit donec diam neque vestibulum eget vulputate ut ultrices,5/27/2022,quarterly,8/20/2020,3/26/2022
91,43,4/1/2022,4/21/2022,remote,active,new,rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean,consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla,10/16/2025,quarterly,11/21/2021,7/3/2021
95,82,1/22/2022,6/18/2022,warehouse,inactive,new,quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede,justo lacinia eget tincidunt eget tempus vel pede morbi porttitor,3/9/2028,quarterly,6/2/2020,12/26/2021
93,25,9/2/2021,6/14/2020,office,inactive,refurbished,curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus,pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero,7/29/2026,monthly,2/3/2022,4/5/2022
46,71,5/15/2021,1/28/2020,warehouse,active,used,metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula,elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget,4/16/2024,annually,11/5/2020,5/24/2020
89,93,3/24/2021,2/10/2022,office,pending,refurbished,lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum,risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh,4/3/2029,quarterly,10/14/2022,3/7/2020
94,57,12/17/2022,11/7/2020,office,pending,used,sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at,4/15/2026,annually,1/21/2021,12/8/2022
62,17,4/21/2021,3/18/2021,remote,inactive,new,ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit,metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean,11/3/2024,annually,8/24/2021,12/7/2021
25,98,4/14/2022,5/17/2022,office,inactive,refurbished,aliquam erat volutpat in congue etiam justo etiam pretium iaculis,odio odio elementum eu interdum eu tincidunt in leo maecenas,4/24/2025,monthly,1/1/2022,1/26/2022
35,4,8/28/2020,7/14/2021,office,active,used,magna bibendum imperdiet nullam orci pede venenatis non sodales sed,aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia,5/5/2025,monthly,4/12/2022,10/21/2022
96,27,9/11/2021,8/19/2022,remote,active,new,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem,fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a,2/10/2029,quarterly,1/7/2020,10/25/2021
84,14,6/13/2021,1/19/2020,remote,pending,used,sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac,at vulputate vitae nisl aenean lectus pellentesque eget nunc donec,10/19/2028,monthly,9/13/2020,10/28/2022
89,6,6/1/2021,8/14/2020,remote,inactive,used,nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum,libero nam dui proin leo odio porttitor id consequat in,1/11/2030,monthly,6/18/2020,5/27/2021
18,40,3/4/2020,4/28/2021,warehouse,active,refurbished,quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis,suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit,12/26/2025,quarterly,4/17/2022,10/6/2020
92,66,8/26/2022,9/15/2021,remote,pending,used,ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis,convallis morbi odio odio elementum eu interdum eu tincidunt in leo,2/18/2030,monthly,8/20/2020,7/28/2022
80,69,8/8/2020,1/8/2020,office,inactive,new,cursus urna ut tellus nulla ut erat id mauris vulputate elementum,ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id,6/23/2030,monthly,5/12/2021,5/8/2021
5,63,2/26/2020,1/30/2020,warehouse,pending,used,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin,cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus,11/30/2023,annually,1/21/2020,8/7/2022
6,1,2/5/2022,10/10/2021,warehouse,pending,new,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id,11/7/2029,annually,6/3/2020,6/23/2020
30,18,11/17/2020,5/16/2020,warehouse,active,refurbished,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent,consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi,10/25/2027,annually,3/27/2020,1/10/2021
17,59,9/6/2022,12/28/2021,warehouse,pending,new,et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean,ipsum primis in faucibus orci luctus et ultrices posuere cubilia,9/6/2025,monthly,4/3/2020,4/24/2020
95,19,3/7/2022,1/5/2020,warehouse,inactive,refurbished,amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien,magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt,12/24/2023,quarterly,7/15/2021,11/3/2021
27,23,8/10/2020,10/11/2022,office,pending,refurbished,morbi ut odio cras mi pede malesuada in imperdiet et,massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris,11/17/2029,quarterly,1/15/2020,11/29/2022
15,21,11/1/2021,2/29/2020,remote,active,used,vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse,1/16/2030,quarterly,2/3/2020,8/10/2020
40,72,11/1/2020,7/17/2022,remote,active,used,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus,in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor,5/14/2027,monthly,12/17/2020,8/2/2021
22,24,9/10/2022,2/8/2022,office,inactive,new,condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et,7/19/2023,quarterly,8/8/2020,1/21/2022
