event_type,timestamp,device_type,interaction_duration,purchase_amount,location_latitude,location_longitude,customer_id,product_id
view,12/17/2024,tablet,843,859.81,-6.1169676,106.9035751,347,81
interaction,5/18/2013,desktop,1875,653.41,47.9039934,106.8227864,558,80
interaction,3/18/2010,tablet,2902,995.49,52.33339,-106.76792,296,64
click,2/16/2024,desktop,3597,374.3,30.830775,112.98787,910,68
view,1/16/2008,desktop,1615,702.58,20.7303804,-103.3977222,115,21
click,6/20/2019,desktop,2030,975.72,22.746191,114.136954,320,51
view,5/1/2009,desktop,351,470.45,52.683916,-0.922509,350,60
purchase,8/20/2023,tablet,1370,982.16,51.1632,41.151,722,20
click,7/16/2022,tablet,176,166.45,59.305486,18.0023078,30,47
interaction,9/2/2019,mobile,1204,584.71,50.1674668,18.9067921,687,32
click,1/25/2006,tablet,467,217.95,-7.8666877,111.4666099,392,47
click,9/12/2000,desktop,2070,495.19,7.554461,-11.693428,110,4
interaction,1/18/2021,tablet,1356,934.11,32.364918,111.594957,375,94
click,5/12/2025,tablet,2097,970.81,47.2623398,-0.1393138,186,36
view,10/19/2010,tablet,3592,490.61,-10.7194641,-62.2542716,867,9
click,10/18/2008,tablet,402,696.79,-12.182745,-39.2167652,667,51
purchase,8/19/2000,mobile,2315,769.26,50.4216642,14.3468802,849,75
click,7/3/2020,desktop,1481,172.65,41.3259342,-8.2754117,647,4
click,1/4/2018,mobile,1793,894.43,48.76688,-80.68307,656,41
interaction,12/7/2000,mobile,540,653.97,-7.0448067,109.1474718,40,55
view,12/14/2002,mobile,1875,243.01,5.0549877,-75.6789905,161,17
click,11/5/2004,mobile,2061,187.27,33.423008,102.283399,430,27
interaction,5/19/2023,desktop,1878,923.73,64.0662338,27.5846719,987,42
view,11/6/2012,mobile,1426,538.48,55.84069,55.40834,514,39
purchase,10/5/2011,mobile,2653,555.7,50.5750633,16.6553945,469,44
purchase,8/6/2020,desktop,3119,203.5,43.0865623,45.7442387,366,70
click,7/20/2015,mobile,480,666.14,40.657978,109.840313,741,49
purchase,2/3/2021,tablet,1823,212.78,31.896059,35.254768,844,67
click,4/24/2012,tablet,1485,388.04,6.30435,-70.202659,241,2
interaction,12/24/2017,tablet,1196,444.21,53.6849853,27.1325559,764,37
interaction,4/13/2002,mobile,1501,516.66,45.8361992,16.2945325,102,37
purchase,10/1/2007,desktop,79,37.76,36.3276673,138.8951009,911,69
purchase,1/4/2016,desktop,3369,335.13,6.6683194,124.7082395,630,48
view,2/23/2012,mobile,127,103.36,40.9562697,26.2680259,282,12
purchase,1/6/2000,desktop,2442,117.47,-6.9140979,112.4708685,645,24
click,7/31/2011,tablet,1970,904.17,49.62406,20.94789,560,36
click,5/23/2004,mobile,3071,184.23,-10.0431,124.3382,710,91
click,2/6/2006,tablet,1830,355.76,43.6953508,7.2559678,264,75
purchase,10/3/2016,desktop,637,829.36,-20.3345205,-47.7921348,903,80
view,3/15/2012,tablet,2472,426.52,62.3011539,21.4081366,805,97
interaction,3/15/2011,desktop,775,809.18,47.9103088,-4.1927331,839,55
interaction,8/13/2012,mobile,1955,354.81,52.1501483,20.8188133,483,67
purchase,3/6/2018,desktop,1331,893.55,29.8677682,67.3202088,278,78
interaction,11/30/2016,mobile,2505,659.07,59.320622,18.055922,263,2
purchase,11/17/2015,tablet,1243,19.79,59.9152119,10.6341605,596,82
interaction,12/25/2000,desktop,1544,301.2,20.2258318,-74.1533563,259,12
click,1/4/2022,desktop,1629,302.45,49.4875115,16.6599761,833,20
purchase,10/17/2018,mobile,2401,171.74,8.955271,126.009711,710,51
view,2/15/2011,mobile,1174,351.58,5.9840985,116.0761121,421,81
purchase,8/28/2008,tablet,1433,675.47,52.211713,6.8954592,44,89
interaction,10/23/2001,mobile,2505,6.52,30.572815,104.066801,548,16
click,11/29/2020,tablet,1090,518.87,-9.6096717,-69.2877535,142,67
interaction,1/16/2010,desktop,2403,757.96,59.3703069,16.5529968,256,47
interaction,9/2/2011,desktop,2580,732.96,38.0565317,140.1011565,500,49
interaction,6/5/2016,mobile,1226,539.29,-7.4043939,-35.5876697,317,9
view,9/19/2018,desktop,3476,648.98,43.8666546,77.0513838,328,6
purchase,12/24/2004,desktop,41,271.18,43.8324929,4.3662321,696,55
interaction,9/12/2015,mobile,2037,190.05,41.9236371,20.9163887,384,41
purchase,8/6/2004,tablet,2389,123.45,39.5955323,-7.5303251,314,78
purchase,6/29/2018,tablet,1653,11.98,6.6683194,124.7082395,554,71
purchase,10/26/2012,tablet,3021,792.04,33.7654607,-84.38709,445,20
view,3/31/2013,mobile,2811,694.05,37.9656089,23.5677089,568,9
click,7/24/2010,tablet,3286,146.23,-8.6212427,122.5146439,658,8
purchase,7/25/2022,desktop,1551,765.26,28.682309,118.244769,796,28
interaction,2/20/2024,mobile,641,834.19,-37.9861381,-57.6000001,894,63
click,7/19/2004,tablet,287,581.6,41.56,-73.05,365,34
view,10/21/2012,mobile,275,457.63,18.507532,-69.8492398,502,60
purchase,7/9/2022,desktop,1697,869.25,43.7454199,44.6830668,669,46
purchase,10/14/2019,desktop,358,755.6,41.1214256,-8.6080715,857,66
view,10/23/2012,mobile,853,315.33,31.5909061,120.4927974,777,47
click,12/1/2005,tablet,300,285.17,30.019858,122.106773,740,59
click,12/13/2017,mobile,2636,152.54,53.8035238,86.8634095,597,99
click,6/30/2010,tablet,2121,566.8,-8.6793,122.3355,955,69
view,4/24/2008,mobile,1551,567.88,7.1052043,125.3996693,354,35
click,11/16/2019,desktop,1899,212.34,7.8193502,-72.2238815,599,16
interaction,8/23/2011,mobile,3307,166.21,9.2178609,7.1898025,651,4
click,5/6/2005,tablet,2862,115.18,2.481207,-76.6990172,960,61
click,5/17/2014,mobile,834,579.08,41.0623236,-8.5828152,910,19
view,7/24/2016,tablet,955,105.3,-7.766758,110.289646,399,21
click,7/22/2020,desktop,1289,120.58,61.1174188,28.5010914,12,46
purchase,5/17/2002,tablet,1690,887.01,7.91667,123.75,353,6
purchase,8/29/2005,mobile,751,901.55,48.8706152,2.2289339,956,25
purchase,8/31/2007,tablet,2787,201.2,-6.7575785,38.131876,611,52
purchase,12/21/2000,desktop,2613,913.53,44.8990915,110.1065717,73,42
view,10/9/2000,tablet,2390,931.95,17.7409147,-91.7660525,651,45
interaction,6/20/2011,tablet,217,230.82,57.6902027,11.9070339,962,4
click,11/10/2000,mobile,1457,105.89,38.5298862,-28.5185092,881,4
view,6/1/2004,tablet,578,495.36,42.0813751,48.2792467,866,7
purchase,12/5/2021,desktop,1196,696.86,40.9089779,-8.421278,527,5
click,7/14/2006,tablet,676,60.63,33.47,-111.92,493,67
view,12/22/2004,desktop,1452,167.5,23.354091,116.681972,697,26
purchase,3/15/2000,mobile,2196,67.01,-20.6121259,-51.8287077,894,18
click,1/23/2003,desktop,1521,600.35,48.081286,20.7644305,316,51
click,5/11/2015,mobile,1165,713.97,26.319938,113.810157,839,98
click,9/28/2002,tablet,1911,532.66,49.1169513,101.449837,255,38
interaction,11/8/2010,desktop,1759,981.12,34.238555,117.196805,227,1
interaction,5/30/2010,tablet,2580,434.02,59.3551153,17.9700257,542,64
view,6/5/2007,mobile,130,895.64,-8.6268,120.4599,911,73
interaction,11/24/2011,mobile,2265,494.12,28.6569553,77.2122028,685,100
click,3/23/2014,tablet,831,186.49,52.2542902,19.034146,991,38
click,2/25/2006,mobile,3565,676.53,18.4305759,-69.9663985,964,80
purchase,3/5/2022,desktop,1066,473.92,29.895386,106.570188,337,91
interaction,3/10/2024,desktop,1477,7.1,31.9617032,119.5738403,433,61
purchase,4/25/2010,mobile,2355,89.59,43.4945737,5.8978018,237,24
click,7/14/2016,tablet,2268,217.32,55.6583701,39.8653499,421,47
interaction,4/27/2016,mobile,3441,46.17,49.4411457,14.4059275,576,9
purchase,11/17/2016,tablet,2536,230.33,47.0302849,28.7847456,556,53
interaction,10/2/2009,mobile,1088,999.89,50.4553587,30.7716386,257,98
view,9/25/2003,desktop,3189,617.89,31.9339724,118.670339,656,75
click,8/1/2006,tablet,3471,348.21,-6.9424923,111.5200007,53,26
purchase,8/25/2006,mobile,3108,338.36,61.722009,23.3256027,184,17
click,1/1/2008,tablet,1025,859.44,50.5715496,18.1546193,43,43
view,3/28/2008,mobile,81,414.77,58.5706557,16.1653052,718,69
interaction,6/6/2010,tablet,660,569.26,22.6166667,114.6702778,531,7
purchase,9/8/2010,mobile,2000,936.98,39.8786639,-104.6821048,145,19
view,9/4/2018,desktop,987,429.06,41.554479,121.725015,806,89
click,10/15/2012,desktop,3002,634.46,12.0969337,124.508607,148,32
purchase,12/25/2023,tablet,2139,124.75,54.4555308,83.3748613,101,15
interaction,11/8/2023,tablet,1226,979.73,28.866776,121.1706959,586,11
purchase,6/8/2006,desktop,1300,174.98,30.445452,112.602848,114,71
interaction,9/22/2025,tablet,3533,299.41,52.9352213,70.188509,229,76
purchase,1/4/2001,tablet,178,759.35,15.610054,105.019512,975,75
interaction,3/30/2004,tablet,478,777.29,18.0193171,-76.9758274,54,18
view,11/20/2013,desktop,2291,415.42,-7.617735,112.4172256,365,35
view,3/12/2024,desktop,3017,323.49,59.2762554,17.9674784,780,98
purchase,1/28/2011,mobile,291,534.85,30.03312,120.868122,302,12
purchase,9/16/2011,mobile,3371,644.99,9.9093596,-83.9959762,808,46
click,11/9/2007,desktop,2020,987.0,9.61666,124.301366,939,32
view,10/26/2007,desktop,510,736.07,40.9063009,24.7069091,329,59
purchase,7/14/2000,tablet,789,170.28,29.301449,111.101029,712,63
interaction,8/9/2010,mobile,2724,130.95,32.78,-96.8,312,99
interaction,8/14/2007,tablet,1943,310.96,35.5155989,24.1076107,480,58
click,1/17/2019,mobile,2464,68.55,41.2994958,69.2400734,275,79
view,3/6/2016,mobile,2668,584.81,50.0628163,19.722311,449,95
click,3/13/2002,desktop,2414,506.75,39.3433574,117.3616476,34,67
purchase,12/11/2022,desktop,1833,519.49,49.4575108,18.2598032,936,56
view,7/8/2004,mobile,2785,79.07,55.8625501,13.1435643,505,73
click,5/19/2004,desktop,3528,482.74,-7.413598,111.5101759,82,37
view,7/17/2011,mobile,2866,341.8,10.586582,122.142091,477,50
purchase,6/27/2005,desktop,1214,21.56,1.7131812,33.6063855,173,3
click,11/25/2005,mobile,854,377.29,12.7867105,39.5433388,20,84
interaction,5/14/2005,mobile,2846,451.5,38.3143554,26.1321521,909,25
interaction,5/16/2025,tablet,3111,799.16,-2.3769393,112.858217,439,3
interaction,8/21/2011,tablet,1066,846.54,-3.9131671,103.7752634,143,35
purchase,2/5/2013,mobile,2025,936.57,33.387684,114.021538,553,4
click,1/22/2020,tablet,714,730.19,38.383059,114.353175,22,86
view,7/13/2014,tablet,3166,93.66,27.5331693,68.7254605,993,100
interaction,1/19/2003,tablet,874,67.2,28.8837687,64.3855697,443,53
purchase,11/26/2016,desktop,518,324.89,36.049805,-115.244096,998,31
purchase,6/13/2019,desktop,761,809.02,48.6853182,6.1519039,37,22
purchase,2/21/2021,tablet,3465,717.33,45.48338,-71.66577,130,65
purchase,8/21/2025,mobile,706,117.31,55.813957,37.626119,288,34
purchase,12/16/2013,mobile,284,132.51,42.7751413,59.6122792,283,48
click,9/17/2021,mobile,150,999.61,-3.3072032,-39.3621196,694,49
view,8/3/2004,tablet,825,981.21,9.7375987,8.8087151,784,59
click,9/4/2004,mobile,530,36.02,36.5503029,136.888602,143,7
view,5/5/2015,mobile,421,779.48,40.8148532,-8.4821897,628,90
purchase,12/2/2003,mobile,1468,946.65,41.129239,-8.207141,313,9
purchase,6/13/2016,desktop,1588,408.51,63.8471115,15.533251,696,21
click,10/12/2011,mobile,823,874.5,9.939624,126.065213,996,89
view,4/9/2021,desktop,2238,546.01,55.7,37.58333,15,62
interaction,4/26/2011,desktop,3472,691.7,-20.9969938,-63.3933089,104,58
interaction,8/9/2009,mobile,2128,702.26,21.8405365,-78.7589558,70,83
view,7/14/2020,tablet,1900,449.75,19.4194815,-99.1894558,109,2
view,5/3/2000,desktop,2431,340.12,-6.3870559,-77.5461785,168,47
interaction,5/18/2024,desktop,2588,737.58,14.6702846,99.6404495,532,59
click,12/8/2017,tablet,1560,735.16,47.1892329,8.7108197,615,69
interaction,3/27/2014,desktop,1412,155.98,25.5822549,-100.9086492,911,70
interaction,4/2/2010,desktop,2636,422.58,20.7240105,-97.5308167,949,55
purchase,9/30/2005,mobile,1267,742.93,31.297414,121.450653,400,10
purchase,6/26/2025,desktop,2606,730.12,31.018498,109.463987,207,94
interaction,2/6/2022,tablet,1979,625.98,12.2483626,-0.6251541,743,13
view,7/19/2019,mobile,48,596.52,37.44056,129.17083,157,34
click,6/26/2021,desktop,1700,996.53,40.6892276,-8.6031905,721,69
view,4/15/2009,desktop,630,637.62,19.5473972,-96.9121929,576,58
purchase,1/10/2021,tablet,1203,245.71,10.4980067,-66.8335096,522,69
interaction,12/4/2023,tablet,1432,376.03,39.0709588,139.8789088,702,50
view,2/22/2022,desktop,785,614.53,14.565668,121.0317737,999,43
purchase,11/26/2014,mobile,1990,893.17,49.6297207,37.6810464,152,66
view,9/11/2024,tablet,1661,949.25,10.347021,15.2370339,91,66
click,1/17/2020,mobile,2935,829.12,27.127669,113.961465,887,20
click,9/13/2011,mobile,848,269.61,-8.0980648,111.9790773,474,71
purchase,5/27/2005,desktop,2951,96.4,8.5123871,123.2843256,7,89
view,4/25/2009,desktop,3407,820.06,30.918919,110.494385,240,11
view,8/22/2025,mobile,1013,774.01,46.81685,-64.06542,452,62
view,1/6/2022,desktop,1268,212.72,6.9782137,79.9115522,18,56
click,9/25/2023,mobile,1578,414.78,33.200333,120.50085,348,26
purchase,12/3/2008,tablet,3286,850.92,-11.8280231,31.4513314,686,90
interaction,5/30/2005,mobile,48,127.14,19.4468231,-99.1303962,401,35
click,9/6/2016,tablet,1094,367.23,41.305838,124.120286,427,55
purchase,5/26/2017,desktop,1588,609.37,18.8782625,-71.5036905,176,8
view,5/3/2004,mobile,406,845.72,59.9050895,10.7673005,889,10
interaction,1/16/2018,mobile,3008,940.02,14.5701829,121.0202323,841,44
click,5/22/2003,desktop,1559,410.13,14.707895,120.94639,841,65
view,8/20/2005,mobile,582,413.02,33.731926,67.068153,833,43
view,10/26/2023,tablet,1495,592.21,24.036405,114.559938,868,35
click,7/12/2012,mobile,3009,946.17,37.439299,-5.9885456,516,84
purchase,9/27/2003,mobile,750,672.28,35.3939908,109.1880047,586,82
purchase,10/11/2014,tablet,2423,971.0,-30.2196952,-51.0985192,977,64
view,10/15/2014,tablet,1918,678.02,37.185925,122.255334,765,91
interaction,10/19/2017,desktop,1470,833.1,3.5833333,39.4166667,402,77
purchase,4/4/2007,desktop,77,556.03,47.918302,106.915572,671,19
interaction,10/26/2000,tablet,2048,922.44,45.8580458,17.3018974,804,65
purchase,11/22/2012,tablet,2320,493.87,4.888109,-73.366926,393,14
click,4/10/2000,tablet,1803,539.61,39.405075,117.441505,271,89
interaction,5/30/2023,mobile,3134,204.88,5.4550167,153.4581838,66,82
purchase,5/13/2002,desktop,1410,126.46,-22.30275,-48.5755491,670,68
interaction,12/23/2017,desktop,1731,237.02,45.161017,1.663862,854,85
interaction,1/28/2023,tablet,1933,834.72,27.8169,99.705419,527,1
view,2/8/2011,mobile,1505,209.86,40.657978,109.840313,208,54
view,7/23/2021,mobile,989,528.37,5.1677581,-52.6449937,887,98
interaction,10/4/2014,mobile,1804,12.86,34.6399443,50.8759419,549,22
click,11/4/2008,tablet,2665,251.6,27.522069,116.336069,40,3
click,1/3/2011,tablet,2711,336.61,-7.0386444,107.9692467,604,29
purchase,12/25/2021,desktop,2680,120.13,41.4575762,-8.5717827,689,62
view,5/12/2019,mobile,3329,436.98,41.3052226,-72.9268626,687,96
view,12/27/2000,tablet,861,809.34,34.7478469,10.766163,821,45
purchase,9/5/2013,desktop,430,986.52,10.098232,-84.405668,775,24
view,4/15/2017,tablet,634,893.85,31.2682228,56.7973878,273,40
interaction,6/2/2018,tablet,1850,3.19,39.377733,99.819316,299,44
interaction,1/10/2003,tablet,863,325.61,26.141854,116.188408,462,3
click,9/30/2003,tablet,2710,544.17,40.6349415,22.5004081,546,87
view,10/24/2011,tablet,851,940.23,27.8436202,-82.7036033,873,16
click,8/5/2002,mobile,3588,679.1,25.797931,110.011238,580,19
purchase,6/28/2011,desktop,2006,42.15,5.23113,96.7524103,975,75
purchase,1/14/2001,mobile,429,495.05,41.0378199,-7.1696011,584,71
click,3/11/2020,desktop,687,549.94,18.4581133,-69.3044885,818,51
click,3/21/2009,mobile,186,248.36,-8.4324536,123.1618753,239,28
purchase,9/6/2014,mobile,2817,736.84,13.5122393,-88.8694951,152,33
click,7/31/2006,desktop,2356,891.2,39.927952,21.80854,857,70
view,3/6/2024,desktop,2277,354.66,41.5225691,20.2818148,940,52
purchase,6/7/2023,desktop,3352,567.69,50.1267742,15.1782064,778,41
purchase,12/28/2025,desktop,2150,132.35,21.857958,111.982232,972,68
view,10/15/2005,tablet,2102,590.97,8.7078954,-76.0391909,456,80
purchase,3/26/2021,desktop,3406,534.92,50.245129,127.528293,987,28
click,9/28/2017,desktop,1204,254.28,28.155801,105.444765,321,7
interaction,11/12/2009,tablet,314,882.9,48.840109,2.586253,439,60
view,3/9/2008,tablet,3172,724.6,13.9047039,-61.0667869,273,42
click,11/17/2002,tablet,1952,595.98,44.5738307,33.6766146,132,97
click,4/28/2003,mobile,209,803.65,36.2761885,139.5356365,521,51
purchase,1/11/2014,desktop,2649,957.14,45.7236192,-65.5108761,246,67
interaction,4/29/2002,mobile,666,157.7,42.079279,-8.4835185,749,80
purchase,3/20/2013,desktop,2036,630.94,-6.7014461,110.8910556,558,68
interaction,10/28/2002,desktop,607,247.97,23.170455,114.419667,49,52
click,7/4/2013,mobile,3127,238.77,55.1662846,58.7926322,783,68
view,1/29/2010,desktop,1505,85.93,41.1509639,-7.9737002,706,10
click,1/22/2024,mobile,1634,288.96,-8.4578388,115.0104608,566,85
view,5/19/2001,mobile,2441,780.93,-8.4031608,114.3371145,640,2
interaction,3/29/2003,mobile,1925,636.61,40.6902433,21.6226189,284,44
click,9/14/2006,desktop,3001,274.54,15.7377569,120.6348716,931,91
click,7/19/2018,desktop,2518,600.2,45.5998896,19.1802788,69,96
view,7/30/2012,tablet,866,724.71,39.761892,116.420331,395,86
interaction,7/28/2006,mobile,1893,173.21,50.8235717,4.3766927,436,63
click,6/9/2010,tablet,1552,140.26,-8.0146,111.9856,560,94
interaction,12/15/2011,mobile,3277,751.57,14.41225,44.836578,1000,61
purchase,11/30/2016,mobile,1446,480.24,8.2659713,16.9388118,754,85
view,6/25/2007,mobile,3272,363.1,28.97844,117.151796,407,9
purchase,3/28/2008,tablet,21,178.25,25.6543901,88.9162387,34,39
view,7/27/2025,desktop,1941,289.33,-12.2376497,-76.3259182,62,30
view,2/6/2017,mobile,3212,13.91,-24.7762704,25.4141193,553,71
purchase,2/16/2002,desktop,2459,202.49,22.5346419,114.1237079,577,13
click,1/25/2009,desktop,1750,419.07,14.7174829,-91.3019094,929,38
interaction,10/27/2014,tablet,988,97.02,-4.1828379,13.2865504,110,86
view,9/8/2010,mobile,829,297.86,26.2413688,105.9386306,461,20
view,2/4/2018,tablet,1134,375.12,13.8185096,122.7973241,787,64
view,10/27/2000,desktop,2388,996.63,39.75,19.683333,200,96
view,5/30/2019,tablet,3445,351.25,-34.990888,138.574391,63,51
view,6/17/2020,desktop,622,730.47,58.9747897,5.6952439,417,42
view,9/19/2019,tablet,926,324.67,29.538782,110.941004,716,41
interaction,10/31/2010,desktop,1121,237.69,30.318685,119.725587,88,67
interaction,8/24/2005,desktop,3213,801.26,-10.8812955,-75.0611147,344,69
interaction,5/17/2024,desktop,1491,638.53,38.0307786,23.7038541,159,36
interaction,3/28/2004,desktop,2939,634.37,23.124745,113.331389,239,73
click,6/2/2009,mobile,1671,521.33,31.6426016,130.5508575,227,66
purchase,8/22/2010,tablet,712,315.23,23.701262,117.430061,239,42
view,10/30/2015,tablet,1807,544.14,29.60548,111.877499,60,9
view,12/30/2008,desktop,28,610.82,35.95,-84.02,819,51
interaction,12/17/2004,tablet,203,796.24,61.6515876,26.7707405,56,7
view,8/29/2002,tablet,1545,132.55,39.109563,117.223371,688,64
click,6/14/2024,tablet,296,645.86,49.7127158,13.2046047,318,18
purchase,11/11/2016,tablet,925,799.32,46.2286,-73.01917,267,76
purchase,11/29/2021,tablet,1416,592.27,14.9326574,-91.6941845,281,32
view,6/7/2017,tablet,1912,609.03,6.3884374,10.0751331,191,72
purchase,6/28/2019,mobile,2645,637.84,-22.7475609,-50.3834929,282,74
interaction,1/15/2015,tablet,3322,675.55,25.3902138,69.7414118,554,86
view,7/31/2020,tablet,2680,212.56,35.9676772,126.7366293,828,57
click,9/10/2014,mobile,3030,973.19,11.0616941,125.0161819,474,18
purchase,9/30/2015,desktop,2021,197.88,24.488342,110.395104,846,64
click,6/14/2025,mobile,2943,510.97,6.991539,-73.053998,18,72
click,4/16/2010,tablet,1087,619.0,28.1328796,-15.4393074,475,38
interaction,1/20/2016,mobile,1034,747.37,11.8334154,108.8551484,369,48
click,1/6/2020,tablet,1191,229.4,-6.7685746,39.2134078,181,42
view,9/10/2007,tablet,13,606.58,8.539947,99.940316,567,91
purchase,12/2/2015,tablet,2726,947.22,10.3764175,119.1852645,708,86
view,10/10/2003,tablet,3021,95.92,-0.5133517,166.9484624,861,72
interaction,2/18/2015,mobile,106,356.77,48.7799795,23.51569,613,51
interaction,5/7/2024,desktop,3427,702.77,6.30435,-70.202659,370,34
interaction,10/27/2025,desktop,707,801.08,59.903525,32.3469693,882,87
view,12/11/2020,mobile,844,976.75,45.3725657,20.2841743,382,92
view,3/15/2015,mobile,1287,307.86,49.8905368,2.3081396,923,13
click,9/11/2006,desktop,355,754.43,41.112986,-7.2496625,320,57
purchase,10/16/2008,desktop,1000,577.95,41.1653042,-7.7850487,469,3
purchase,11/30/2007,tablet,1782,646.5,-1.4391409,-46.3624686,541,20
interaction,4/30/2016,mobile,681,756.94,33.23203,35.75572,469,75
purchase,2/11/2018,tablet,2459,979.42,28.650072,121.261886,191,93
click,5/23/2016,desktop,642,326.51,32.46392,35.21938,768,32
purchase,4/27/2004,tablet,3173,59.96,32.0366011,35.7288398,714,19
click,3/13/2000,mobile,370,607.41,30.630173,120.565098,798,69
purchase,3/13/2002,mobile,929,915.61,54.11285,33.29648,977,82
purchase,10/3/2020,desktop,3548,995.35,52.27994,36.22461,928,56
purchase,11/23/2001,tablet,381,510.4,-10.1331,123.906,20,90
click,12/17/2005,mobile,2857,377.7,-18.7,47.683333,724,60
purchase,5/6/2003,tablet,302,272.95,34.052996,-118.2548551,270,13
interaction,5/21/2019,desktop,916,578.3,-25.790615,28.3323137,724,25
click,1/6/2009,mobile,76,727.43,50.4573262,29.8126551,754,100
purchase,7/12/2022,desktop,502,916.82,7.6115877,126.1255129,818,30
click,1/30/2010,tablet,621,422.29,51.756353,14.7142269,903,86
interaction,5/16/2009,tablet,2958,694.26,41.88,-87.62,437,81
purchase,1/5/2006,mobile,1828,130.57,39.914373,116.454205,821,2
purchase,1/14/2013,desktop,2167,349.48,31.918232,119.976948,316,20
click,8/9/2005,tablet,1527,372.63,34.9815148,-3.1528692,817,15
click,9/26/2004,mobile,1063,484.51,36.7555943,139.5763839,163,47
purchase,9/26/2009,tablet,1582,758.0,-7.2575486,107.8628297,19,74
purchase,3/13/2007,tablet,295,169.17,36.2109406,49.1929609,975,39
click,10/13/2025,mobile,3162,653.99,37.347409,115.965874,183,79
interaction,11/14/2015,tablet,1011,130.67,33.8629813,65.7609502,521,85
interaction,11/15/2024,desktop,1988,174.43,32.9940698,36.0567202,106,40
click,6/5/2011,desktop,1178,324.72,-1.259553,104.100502,559,48
view,12/17/2005,tablet,2059,35.06,39.1168675,-9.2011356,261,94
interaction,1/21/2014,desktop,808,155.62,45.0169373,39.1009227,267,30
purchase,9/17/2020,tablet,386,582.97,11.144989,123.6441498,698,78
click,5/24/2005,desktop,475,647.15,32.331736,116.273391,37,74
click,12/8/2003,desktop,1386,382.76,60.6858505,15.0446489,790,33
purchase,11/12/2014,mobile,3395,564.77,-9.9367,120.151,200,72
purchase,4/6/2013,desktop,3165,932.73,1.973103,34.0641419,262,40
interaction,4/10/2020,mobile,3460,256.97,27.096969,119.632262,649,96
view,3/3/2013,tablet,1017,894.12,17.9944819,-94.5321473,687,12
view,4/21/2001,desktop,2863,45.66,38.918056,117.448512,29,64
click,4/16/2002,mobile,176,335.29,39.1921745,117.2630206,563,31
click,7/11/2011,mobile,2087,91.96,40.6746699,44.2454216,126,18
click,1/16/2019,tablet,1366,346.85,45.2068153,73.9309807,699,18
click,7/14/2008,mobile,2876,86.58,-6.86277,109.6222698,785,54
click,4/22/2020,desktop,3555,916.6,34.7871544,113.4242071,754,24
interaction,7/5/2016,tablet,1187,380.97,-26.3652019,27.6566853,369,62
click,7/29/2007,mobile,1803,591.31,44.367191,20.9604515,240,34
click,6/23/2011,tablet,1803,231.14,8.5182123,126.1195736,344,43
interaction,4/11/2001,mobile,634,162.75,42.1165506,-88.0549221,984,39
view,3/11/2024,desktop,2030,618.48,14.6790319,100.6985155,785,4
interaction,5/2/2025,mobile,1318,3.89,44.0086458,22.9355752,259,84
purchase,11/29/2010,mobile,2063,872.53,22.251924,112.794065,328,68
purchase,8/3/2005,desktop,2717,139.81,31.839084,106.763842,362,53
interaction,6/4/2012,tablet,272,555.61,52.664639,35.8136035,978,91
interaction,2/28/2019,tablet,552,176.71,11.8554828,-86.2183907,137,88
view,11/25/2003,mobile,2698,5.47,6.9433577,-70.7168469,388,68
interaction,8/21/2009,mobile,848,482.36,4.5604389,-74.115187,412,9
interaction,2/13/2018,desktop,2342,432.97,39.9542181,116.2237499,831,92
interaction,10/7/2019,desktop,558,663.3,-9.0202023,-78.6143377,937,84
purchase,4/17/2025,tablet,511,666.11,16.9023422,101.7523854,123,96
interaction,1/25/2019,mobile,2536,186.47,15.66085,120.769358,777,73
purchase,10/11/2019,mobile,1439,360.2,51.0003903,3.7139045,793,4
click,7/30/2006,tablet,149,895.32,39.3809141,22.7451966,184,51
view,4/7/2007,desktop,2105,343.03,36.3063646,127.5712809,382,59
click,2/3/2012,desktop,2044,878.39,46.2646441,20.1120379,498,17
purchase,11/24/2011,desktop,908,471.54,5.067291,-74.595361,710,44
click,3/9/2018,desktop,3167,255.04,51.5542766,32.6130851,200,85
purchase,12/8/2002,mobile,3241,957.13,-13.308333,-73.583333,301,26
click,9/22/2002,tablet,2200,662.38,-19.0081688,-57.6515503,726,41
purchase,10/1/2000,tablet,817,6.17,41.3879567,-75.6499025,397,87
purchase,6/30/2014,mobile,3078,73.6,15.6682977,120.5003747,650,10
click,5/18/2003,mobile,802,538.14,53.2515219,19.6135793,36,14
purchase,11/19/2014,desktop,579,449.84,25.075123,117.017536,508,58
click,7/15/2021,tablet,139,232.76,35.8042947,69.2877535,235,40
interaction,12/2/2003,mobile,2425,250.42,-3.5451284,36.1029284,205,38
view,12/26/2004,mobile,2903,729.68,30.238152,118.148217,299,74
click,5/24/2002,tablet,2063,777.13,41.2418116,-95.9673967,185,23
purchase,5/3/2025,desktop,1014,97.77,34.0112004,71.9795856,771,78
purchase,12/29/2014,mobile,1225,723.63,38.0339984,23.7379786,488,47
view,8/26/2021,desktop,930,910.86,49.8970603,22.509917,529,47
purchase,5/31/2016,mobile,724,462.03,15.3047612,-88.6639228,601,94
interaction,9/4/2014,desktop,1516,463.58,29.476705,121.869339,5,20
purchase,11/25/2004,tablet,1882,368.39,40.417358,117.500558,899,11
view,4/21/2004,mobile,466,28.96,-15.3745452,167.8138553,134,19
click,8/25/2009,mobile,2433,87.25,15.1074513,37.5907446,682,89
